order_date,Sales_QTY,Sales_amount,currency,User_id,Restaurant_id
2018-12-17,1,162,INR,26714,467369.0
2018-12-18,10,6736,INR,97949,140063.0
2018-12-21,1,157,INR,97063,426856.0
2018-12-21,1,977,INR,81221,473927.0
2018-12-28,1,310,INR,14144,427944.0
2018-12-28,1,0,INR,93174,311718.0
2019-01-11,1,162,INR,32513,433024.0
2019-01-15,77,78398,INR,50372,456243.0
2019-01-15,1,162,INR,32121,155057.0
2019-01-18,1,245,INR,85145,159656.0
2019-01-22,10,6736,INR,54163,539712.0
2019-01-28,2,1306,INR,40119,361190.0
2019-01-29,1,324,INR,88752,482972.0
2019-02-01,1,407,INR,80192,447724.0
2019-02-04,77,78398,INR,7599,522285.0
2019-02-04,1,819,INR,99656,253711.0
2019-02-05,10,6736,INR,14452,321729.0
2019-02-07,1,157,INR,1279,469761.0
2019-02-08,1,417,INR,52849,361187.0
2019-02-15,1,162,INR,2392,402810.0
2019-02-15,1,1060,INR,2066,214347.0
2019-02-22,2,1310,INR,70513,478467.0
2019-02-25,77,78398,INR,28265,431376.0
2019-02-26,1,162,INR,87810,433797.0
2019-03-01,1,898,INR,32090,549505.0
2019-03-05,7,5329,INR,51899,356601.0
2019-03-08,1,407,INR,78431,424857.0
2019-03-08,1,324,INR,24295,420256.0
2019-03-12,2,1685,INR,86355,247299.0
2019-03-12,77,78398,INR,90312,327035.0
2019-03-15,1,412,INR,78255,493614.0
2019-03-19,12,8421,INR,3389,396076.0
2019-03-29,77,78398,INR,44779,458643.0
2019-03-29,3,2204,INR,29469,453157.0
2019-03-29,1,162,INR,87771,44644.0
2019-04-09,12,8421,INR,87199,481867.0
2019-04-15,77,78398,INR,46809,435529.0
2019-04-16,5,3370,INR,47225,352254.0
2019-04-30,10,6736,INR,91397,407255.0
2019-04-30,1,1060,INR,41219,505723.0
2019-05-02,77,78398,INR,23228,386028.0
2019-05-07,5,3370,INR,77580,442058.0
2019-05-07,1,157,INR,92446,10634.0
2019-05-14,5,3370,INR,18216,400611.0
2019-05-17,1,83,INR,72638,10633.0
2019-05-21,10,6736,INR,74523,10632.0
2019-05-21,77,78398,INR,72765,458616.0
2019-05-23,1,310,INR,77104,505709.0
2019-05-23,1,83,INR,3667,445797.0
2019-05-28,12,8421,INR,26548,568070.0
2019-05-28,1,83,INR,74464,151710.0
2019-05-31,77,78398,INR,17929,545378.0
2019-06-01,1,162,INR,1368,400608.0
2019-06-03,77,78398,INR,97966,10641.0
2019-06-07,1,157,INR,21765,428177.0
2019-06-10,1,324,INR,33996,21741.0
2019-06-11,14,10106,INR,12601,455790.0
2019-06-11,77,78398,INR,55704,237038.0
2019-06-14,1,657,INR,87358,15060.0
2019-06-18,19,13472,INR,18979,440063.0
2019-06-20,77,78403,INR,9156,505501.0
2019-06-21,1,162,INR,34996,505502.0
2019-06-24,1,491,INR,27639,400678.0
2019-06-28,1,83,INR,79890,421779.0
2019-07-01,1,736,INR,71947,10619.0
2019-07-01,1,83,INR,17776,464030.0
2019-07-02,77,78398,INR,19227,503563.0
2019-07-05,1,83,INR,44985,279909.0
2019-07-08,2,1310,INR,57082,552968.0
2019-07-12,1,981,INR,40088,432421.0
2019-07-16,5,3370,INR,36127,392980.0
2019-07-18,77,78398,INR,74445,411741.0
2019-07-19,1,162,INR,40615,392982.0
2019-07-19,1,83,INR,2430,375386.0
2019-07-22,1,898,INR,93882,440049.0
2019-07-24,77,78398,INR,56628,330870.0
2019-07-26,1,162,INR,86449,392987.0
2019-07-26,1,898,INR,40489,445732.0
2019-07-30,14,10106,INR,82056,530702.0
2019-08-02,1,736,INR,50281,30452.0
2019-08-02,1,162,INR,57566,418149.0
2019-08-05,1,310,INR,13620,104984.0
2019-08-05,1,83,INR,4679,477103.0
2019-08-06,2,1685,INR,60998,568254.0
2019-08-09,77,78398,INR,98702,536221.0
2019-08-09,1,407,INR,44925,517747.0
2019-08-13,5,3370,INR,47485,39496.0
2019-08-13,1,157,INR,64595,66276.0
2019-08-16,1,574,INR,46370,221703.0
2019-08-20,19,13472,INR,3370,437901.0
2019-08-23,77,78398,INR,84620,421554.0
2019-08-23,3,2204,INR,97781,544095.0
2019-09-02,2,1222,INR,74562,150812.0
2019-09-06,1,83,INR,15254,150810.0
2019-09-11,77,78398,INR,63793,444439.0
2019-09-13,1,329,INR,32520,482916.0
2019-09-20,2,1551,INR,77402,498498.0
2019-09-23,77,78398,INR,83246,551618.0
2019-09-24,19,13472,INR,31935,457962.0
2019-09-24,1,83,INR,64359,513132.0
2019-09-27,1,491,INR,72548,260262.0
2019-10-04,2,1310,INR,93846,505748.0
2019-10-11,1,162,INR,13379,442486.0
2019-10-11,1,653,INR,98731,355581.0
2019-10-15,77,78398,INR,48142,59998.0
2019-10-22,19,13472,INR,97122,401978.0
2019-10-25,2,1306,INR,96010,548680.0
2019-10-29,77,78398,INR,71053,336165.0
2019-11-01,1,324,INR,38012,15059.0
2019-11-06,1,83,INR,34089,19417.0
2019-11-08,1,491,INR,60116,408763.0
2019-11-15,77,78398,INR,97860,481800.0
2019-11-15,1,569,INR,21239,36881.0
2019-11-22,1,245,INR,59287,7600.0
2019-11-27,77,78398,INR,46001,34220.0
2019-11-29,1,162,INR,37500,356435.0
2019-11-29,1,407,INR,1317,465317.0
2019-12-03,19,13472,INR,2030,275590.0
2019-12-11,1,310,INR,42939,314116.0
2019-12-13,1,162,INR,52962,445945.0
2019-12-17,19,13472,INR,39791,355353.0
2019-12-17,77,78398,INR,53283,521353.0
2019-12-20,1,407,INR,74876,34222.0
2020-01-03,77,78403,INR,9355,11100.0
2020-01-09,1,491,INR,94737,13764.0
2020-01-09,1,83,INR,57635,567592.0
2020-01-10,77,78398,INR,14125,141967.0
2020-01-10,2,1227,INR,42227,307830.0
2020-01-14,1,102,INR,19875,326358.0
2020-01-17,1,491,INR,72215,568441.0
2020-01-17,1,736,INR,63065,308928.0
2020-01-23,77,78403,INR,48548,90710.0
2020-01-24,1,569,INR,3655,510684.0
2020-01-31,1,491,INR,72305,393875.0
2020-02-04,19,13472,INR,35768,205010.0
2020-02-04,1,83,INR,74243,508367.0
2020-02-07,2,1306,INR,60045,492924.0
2020-02-10,77,78398,INR,48999,255509.0
2020-02-14,1,736,INR,64598,376283.0
2020-02-18,77,78403,INR,97804,546881.0
2020-02-21,1,324,INR,82409,542283.0
2020-02-26,77,78403,INR,69295,328988.0
2020-02-28,1,491,INR,73158,263105.0
2020-02-28,1,162,INR,44133,546867.0
2020-03-03,19,13472,INR,31818,5201.0
2020-03-06,2,1389,INR,94662,555342.0
2020-03-09,77,78403,INR,44653,522896.0
2020-03-10,1,204,INR,74953,503933.0
2020-03-13,1,653,INR,34316,556424.0
2020-03-16,1,204,INR,70063,422601.0
2020-04-07,19,13472,INR,75652,79956.0
2020-04-14,1,83,INR,91664,498212.0
2020-04-16,77,78403,INR,16980,334190.0
2020-04-16,5,4412,INR,81402,529294.0
2020-04-22,4,2935,INR,22575,565199.0
2020-04-23,1,324,INR,45649,535729.0
2020-04-28,2,1394,INR,21334,64462.0
2020-04-29,77,78403,INR,39529,263571.0
2020-05-05,19,13472,INR,64567,163768.0
2020-05-05,7,5546,INR,50238,511796.0
2020-05-06,8,8731,INR,69857,547702.0
2020-05-08,2,2370,INR,5381,502838.0
2020-05-08,3,2690,INR,25056,359984.0
2020-05-11,1,1079,INR,81593,568476.0
2020-05-11,1,162,INR,80930,305642.0
2020-05-12,1,972,INR,61380,535976.0
2020-05-14,3,2282,INR,10154,141512.0
2020-05-22,77,78403,INR,15638,5447.0
2020-05-30,6,4648,INR,62068,515907.0
2020-06-05,1,736,INR,39907,408569.0
2020-06-08,77,78403,INR,90610,20493.0
2020-06-12,1,83,INR,21463,429427.0
2020-06-16,19,13472,INR,80861,524416.0
2020-06-16,3,2773,INR,58372,98000.0
2020-06-17,154,156801,INR,62400,76460.0
2017-10-05,20,4356,INR,10653,336591.0
2017-10-06,1,644,INR,92484,563196.0
2017-10-09,1,162,INR,46451,6307.0
2017-10-12,1,296,INR,67928,535560.0
2017-10-12,1,93,INR,8782,408315.0
2017-10-13,1,329,INR,65706,43369.0
2017-10-13,1,1014,INR,10810,447080.0
2017-10-17,10,6468,INR,97236,288631.0
2017-10-19,1,162,INR,41972,545349.0
2017-10-19,1,366,INR,74196,64245.0
2017-10-20,1,736,INR,15120,467707.0
2017-10-23,77,78407,INR,32721,441536.0
2017-10-27,1,491,INR,88666,64007.0
2017-10-27,1,639,INR,83581,524426.0
2017-11-03,77,78407,INR,76324,533388.0
2017-11-03,1,162,INR,32418,391019.0
2017-11-03,2,1472,INR,33175,335005.0
2017-11-09,1,370,INR,45808,277554.0
2017-11-10,1,162,INR,81526,474235.0
2017-11-10,2,2023,INR,74338,442629.0
2017-11-14,10,6468,INR,86525,477742.0
2017-11-17,1,551,INR,76233,513507.0
2017-11-21,77,78407,INR,35732,287552.0
2017-11-23,1,366,INR,99545,569507.0
2017-11-24,1,556,INR,34008,9840.0
2017-11-28,10,6468,INR,95307,450280.0
2017-12-01,1,736,INR,95944,520036.0
2017-12-04,77,78407,INR,81672,162882.0
2017-12-08,1,366,INR,33659,31371.0
2017-12-14,1,93,INR,35881,74057.0
2017-12-15,2,1375,INR,13645,146160.0
2017-12-18,77,78407,INR,91984,220213.0
2017-12-19,10,6468,INR,85290,443742.0
2017-12-21,1,273,INR,10374,317801.0
2017-12-22,2,1657,INR,11423,524642.0
2017-12-22,1,185,INR,35589,356267.0
2018-01-02,77,78407,INR,72390,337660.0
2018-01-02,1,458,INR,22981,484263.0
2018-01-05,3,2481,INR,64214,526820.0
2018-01-09,10,6468,INR,4095,473112.0
2018-01-09,1,185,INR,11516,537702.0
2018-01-12,1,644,INR,74108,265572.0
2018-01-19,1,644,INR,70884,347216.0
2018-01-22,77,78398,INR,63823,361601.0
2018-01-23,10,6468,INR,16324,105664.0
2018-01-25,1,185,INR,35407,512442.0
2018-01-26,1,1287,INR,58915,557313.0
2018-02-01,1,185,INR,79476,43348.0
2018-02-02,1,1106,INR,77076,485338.0
2018-02-05,77,78398,INR,35282,524407.0
2018-02-06,10,6468,INR,51598,533361.0
2018-02-06,1,148,INR,50260,33785.0
2018-02-08,1,185,INR,62217,361618.0
2018-02-09,1,1282,INR,62662,474454.0
2018-02-12,1,162,INR,61774,476635.0
2018-02-15,1,366,INR,50413,514613.0
2018-02-16,2,1560,INR,82940,104567.0
2018-02-19,1,1148,INR,43089,255529.0
2018-02-22,1,458,INR,47800,438158.0
2018-02-23,1,162,INR,80338,347321.0
2018-02-23,1,1106,INR,31668,390072.0
2018-02-26,1,819,INR,20011,416549.0
2018-02-27,77,78398,INR,74616,465717.0
2018-03-01,1,551,INR,34515,447298.0
2018-03-02,2,2014,INR,46389,447299.0
2018-03-06,10,6468,INR,84715,554552.0
2018-03-06,1,468,INR,43881,534939.0
2018-03-09,1,162,INR,73070,317901.0
2018-03-12,1,185,INR,84767,578754.0
2018-03-14,77,78398,INR,29170,137193.0
2018-03-14,1,185,INR,71573,545840.0
2018-03-21,1,69,INR,6706,242274.0
2018-03-21,1,185,INR,77651,15665.0
2018-03-23,77,78398,INR,64075,178721.0
2018-03-23,1,653,INR,85592,279309.0
2018-03-23,1,273,INR,75450,504290.0
2018-03-27,5,6208,INR,70281,450450.0
2018-03-27,10,6468,INR,72241,14582.0
2018-03-27,1,329,INR,87265,48334.0
2018-03-28,1,329,INR,76042,255352.0
2018-03-29,1,329,INR,27278,24146.0
2018-04-03,3,4417,INR,53949,428303.0
2018-04-09,1,157,INR,60548,317916.0
2018-04-10,10,6468,INR,39436,50201.0
2018-04-10,77,78398,INR,9450,346456.0
2018-04-13,1,185,INR,47777,241192.0
2018-04-16,3,2569,INR,34237,534947.0
2018-04-23,77,78398,INR,64856,198103.0
2018-04-23,1,157,INR,10333,546904.0
2018-04-24,2,3102,INR,85386,290128.0
2018-04-24,10,6468,INR,19373,464849.0
2018-04-25,1,917,INR,27796,430879.0
2018-04-26,1,1310,INR,50960,464600.0
2018-05-02,10,6468,INR,97725,463998.0
2018-05-04,77,78398,INR,59837,463513.0
2018-05-04,1,551,INR,33291,552353.0
2018-05-07,1,157,INR,60865,333378.0
2018-05-08,1,162,INR,78776,577445.0
2018-05-14,1,366,INR,9521,475738.0
2018-05-14,1,273,INR,89528,512928.0
2018-05-17,2,3102,INR,55624,402358.0
2018-05-18,77,78398,INR,81310,563058.0
2018-05-18,1,310,INR,43025,289149.0
2018-05-29,2,3102,INR,23508,402590.0
2018-05-29,10,6736,INR,83309,461349.0
2018-06-05,1,185,INR,21864,484204.0
2018-06-07,77,78398,INR,41796,379295.0
2018-06-08,1,162,INR,8988,419851.0
2018-06-08,2,1375,INR,8530,386811.0
2018-06-12,2,3102,INR,57601,17832.0
2018-06-13,77,78398,INR,36546,415255.0
2018-06-14,1,1796,INR,28605,440618.0
2018-06-15,1,1194,INR,63153,567826.0
2018-06-15,1,273,INR,88306,448581.0
2018-06-19,10,6736,INR,69251,566736.0
2018-06-21,2,1375,INR,61269,293810.0
2018-06-22,1,1194,INR,52065,554352.0
2018-06-26,10,6736,INR,38670,557864.0
2018-06-27,1,815,INR,42070,70076.0
2018-06-28,1,366,INR,27934,519581.0
2018-06-29,77,78398,INR,31576,573023.0
2018-07-02,2,1560,INR,68269,24572.0
2018-07-03,10,6736,INR,96660,506274.0
2018-07-06,2,1745,INR,3930,561054.0
2018-07-10,1,917,INR,20247,138008.0
2018-07-11,77,78398,INR,56991,233342.0
2018-07-16,10,6736,INR,5064,28702.0
2018-07-16,3,2296,INR,59248,333589.0
2018-07-17,1,310,INR,61314,310012.0
2018-07-18,77,78398,INR,61372,428740.0
2018-07-20,8,13088,INR,36780,576544.0
2018-07-20,4,3213,INR,59905,315932.0
2018-07-21,1,653,INR,15586,413490.0
2018-07-27,77,78398,INR,22054,308172.0
2018-07-27,1,329,INR,43884,24582.0
2018-07-30,7,12102,INR,25852,50243.0
2018-07-31,10,6736,INR,90890,15633.0
2018-08-03,9,14718,INR,7439,325973.0
2018-08-04,1,329,INR,18927,290321.0
2018-08-06,77,78398,INR,78041,290322.0
2018-08-07,10,6736,INR,45644,290323.0
2018-08-14,10,6736,INR,35240,540169.0
2018-08-14,77,78398,INR,69569,463953.0
2018-08-21,1,273,INR,21979,568939.0
2018-08-21,1,273,INR,87618,552397.0
2018-08-23,77,78398,INR,74982,66839.0
2018-08-24,1,1009,INR,66300,336842.0
2018-08-28,10,6736,INR,44293,120762.0
2018-08-28,2,1468,INR,42377,140571.0
2018-09-04,1,310,INR,25827,414357.0
2018-09-04,1,278,INR,34484,544530.0
2018-09-06,1,551,INR,92278,259719.0
2018-09-10,77,78398,INR,13437,15845.0
2018-09-10,2,1468,INR,90979,534959.0
2018-09-11,10,6736,INR,15571,65994.0
2018-09-12,1,310,INR,12510,300427.0
2018-09-14,1,819,INR,30931,351770.0
2018-09-18,1,273,INR,21005,577899.0
2018-09-21,1,162,INR,64511,116022.0
2018-09-24,77,78398,INR,6919,152327.0
2018-09-25,2,1468,INR,99154,247992.0
2018-09-26,1,1194,INR,73270,360482.0
2018-09-28,1,653,INR,5191,347726.0
2018-10-01,1,1079,INR,48078,176511.0
2018-10-02,10,6736,INR,31609,435043.0
2018-10-06,1,329,INR,88810,471582.0
2018-10-08,1,2292,INR,42543,97912.0
2018-10-08,2,1769,INR,50321,293216.0
2018-10-10,77,78398,INR,17932,399721.0
2018-10-16,10,6736,INR,5735,422155.0
2018-10-18,1,273,INR,99105,514491.0
2018-10-22,77,78403,INR,42666,450617.0
2018-10-29,1,310,INR,63227,100736.0
2018-10-30,1,157,INR,34113,169854.0
2018-10-30,4,3097,INR,19052,550103.0
2018-11-01,77,78398,INR,4289,346867.0
2018-11-06,10,6736,INR,24846,412114.0
2018-11-06,2,1324,INR,51776,387737.0
2018-11-07,1,1065,INR,13897,131497.0
2018-11-07,1,306,INR,19380,7299.0
2018-11-08,1,1963,INR,44040,416718.0
2018-11-09,5,6208,INR,48148,516422.0
2018-11-13,77,78398,INR,52004,333304.0
2018-11-16,5,4426,INR,41968,463700.0
2018-11-20,10,6736,INR,63719,574330.0
2018-11-22,1,273,INR,31268,201330.0
2018-11-23,77,78398,INR,30868,446108.0
2018-11-23,2,1329,INR,58439,532920.0
2018-11-26,1,352,INR,80013,361593.0
2018-11-27,1,306,INR,22747,424338.0
2018-11-28,1,329,INR,26209,411035.0
2018-11-29,1,1236,INR,12421,517749.0
2018-11-29,1,273,INR,68997,436551.0
2018-12-04,10,6736,INR,36789,191551.0
2018-12-06,77,78398,INR,2318,412120.0
2018-12-07,1,310,INR,96795,19842.0
2018-12-07,1,1231,INR,66637,566716.0
2018-12-12,1,273,INR,37812,566715.0
2018-12-14,2,1588,INR,45684,515125.0
2018-12-18,10,6736,INR,5284,8159.0
2018-12-20,77,78403,INR,90204,446385.0
2018-12-21,4,3269,INR,5973,417817.0
2019-01-07,77,78412,INR,19753,1997.0
2019-01-08,1,176,INR,85845,1993.0
2019-01-11,1,708,INR,34571,223131.0
2019-01-15,10,6736,INR,62434,29883.0
2019-01-18,77,78412,INR,35406,457243.0
2019-01-18,1,1236,INR,52809,566722.0
2019-01-28,2,1769,INR,3934,93323.0
2019-01-29,10,6736,INR,90740,318153.0
2019-01-29,1,0,INR,40963,514269.0
2019-01-29,1,273,INR,1938,108454.0
2019-02-01,1,1241,INR,66335,286956.0
2019-02-04,77,78412,INR,45810,398629.0
2019-02-04,2,1324,INR,47353,331351.0
2019-02-08,1,162,INR,45805,475908.0
2019-02-08,2,2032,INR,91567,186195.0
2019-02-11,1,273,INR,4618,323738.0
2019-02-15,77,78412,INR,39776,544701.0
2019-02-15,4,3537,INR,84903,335937.0
2019-02-19,2,1685,INR,77223,121480.0
2019-02-22,8,7167,INR,2356,352674.0
2019-02-26,2,1685,INR,58741,28538.0
2019-02-28,1,273,INR,34137,556924.0
2019-03-01,77,78412,INR,19833,554987.0
2019-03-01,9,7690,INR,50612,528465.0
2019-03-05,7,5329,INR,17522,248698.0
2019-03-05,1,310,INR,75216,385113.0
2019-03-08,3,2477,INR,31665,251617.0
2019-03-08,2,1833,INR,66808,556927.0
2019-03-12,10,6736,INR,54904,309656.0
2019-03-12,1,310,INR,37402,36395.0
2019-03-21,77,78412,INR,10500,536091.0
2019-03-22,1,491,INR,9722,536092.0
2019-03-26,5,3370,INR,12173,1790.0
2019-03-29,77,78412,INR,78104,40653.0
2019-03-29,2,1593,INR,11594,551471.0
2019-03-29,3,3028,INR,10413,507517.0
2019-04-05,1,310,INR,18323,466187.0
2019-04-09,12,8421,INR,58839,23098.0
2019-04-09,77,78412,INR,31101,237537.0
2019-04-11,3,3028,INR,25148,453079.0
2019-04-16,2,1685,INR,52562,315070.0
2019-04-23,77,78412,INR,14743,540566.0
2019-04-30,2,1685,INR,92091,216875.0
2019-05-02,77,78412,INR,74479,435688.0
2019-05-06,3,4741,INR,12101,315074.0
2019-05-07,12,8421,INR,66886,15440.0
2019-05-07,1,157,INR,9710,315079.0
2019-05-07,7,6148,INR,80182,62875.0
2019-05-09,1,310,INR,12819,554971.0
2019-05-13,77,78412,INR,53800,543838.0
2019-05-14,5,3370,INR,41713,469415.0
2019-05-17,1,1963,INR,39693,466147.0
2019-05-21,10,6736,INR,78719,520956.0
2019-05-21,77,78412,INR,59184,365528.0
2019-05-23,77,78412,INR,80795,163060.0
2019-05-23,1,185,INR,46691,503188.0
2019-05-27,1,264,INR,24221,554962.0
2019-05-28,1,176,INR,5910,433273.0
2019-05-31,1,352,INR,86980,36389.0
2019-06-01,1,444,INR,16523,528684.0
2019-06-03,77,78417,INR,50787,331302.0
2019-06-07,1,310,INR,56054,158939.0
2019-06-07,4,3542,INR,80090,550110.0
2019-06-10,2,1681,INR,96522,554956.0
2019-06-14,2,1412,INR,45376,528696.0
2019-06-17,77,78412,INR,82133,504023.0
2019-06-18,12,8421,INR,85204,507532.0
2019-06-18,1,185,INR,41203,5921.0
2019-06-21,77,78417,INR,4085,431267.0
2019-06-28,1,1060,INR,51586,432597.0
2019-07-01,2,1940,INR,36203,286762.0
2019-07-03,1,185,INR,91054,18017.0
2019-07-04,77,78412,INR,99253,286763.0
2019-07-05,1,796,INR,90202,465037.0
2019-07-08,3,2389,INR,95263,422790.0
2019-07-09,14,10106,INR,38905,387214.0
2019-07-12,1,884,INR,76354,322936.0
2019-07-16,19,13472,INR,47131,536558.0
2019-07-18,77,78412,INR,51768,412993.0
2019-07-22,2,1676,INR,33893,512347.0
2019-07-23,1,310,INR,33635,550867.0
2019-07-26,77,78412,INR,30134,36921.0
2019-07-26,5,4421,INR,28178,551717.0
2019-08-01,77,78412,INR,81145,482845.0
2019-08-02,2,1593,INR,87682,68525.0
2019-08-05,1,972,INR,74250,424740.0
2019-08-06,1,93,INR,39224,445421.0
2019-08-09,1,884,INR,7857,418069.0
2019-08-12,2,2037,INR,47070,123568.0
2019-08-13,1,157,INR,73152,400745.0
2019-08-14,77,78412,INR,8979,400744.0
2019-08-16,2,1597,INR,30096,55459.0
2019-08-19,2,1417,INR,73423,389629.0
2019-08-20,19,13472,INR,27727,275617.0
2019-08-22,1,93,INR,98470,63073.0
2019-08-23,77,78412,INR,99380,435888.0
2019-08-23,1,708,INR,225,516734.0
2019-08-26,1,972,INR,38310,18237.0
2019-09-02,1,1060,INR,35538,67445.0
2019-09-06,2,1412,INR,12452,3783.0
2019-09-06,1,93,INR,72903,480417.0
2019-09-09,1,185,INR,79133,109010.0
2019-09-10,77,78412,INR,51815,146484.0
2019-09-11,77,78412,INR,83490,524560.0
2019-09-13,1,310,INR,87787,11602.0
2019-09-13,1,1060,INR,54047,207714.0
2019-09-17,19,13472,INR,24092,31455.0
2019-09-18,77,78412,INR,95553,525655.0
2019-09-20,2,1681,INR,41795,501241.0
2019-09-27,2,1769,INR,40677,322914.0
2019-09-30,77,78412,INR,27604,501243.0
2019-09-30,1,185,INR,12655,11601.0
2019-10-03,1,185,INR,29034,455247.0
2019-10-04,11,9384,INR,57549,409789.0
2019-10-11,5,4685,INR,86167,381926.0
2019-10-15,19,13472,INR,49141,408697.0
2019-10-15,77,78412,INR,70038,412536.0
2019-10-18,1,972,INR,76246,399674.0
2019-10-21,1,93,INR,66684,18243.0
2019-10-25,3,2741,INR,47176,16068.0
2019-10-28,3,2935,INR,85556,556146.0
2019-10-29,77,78412,INR,57491,262526.0
2019-11-01,1,352,INR,53220,68309.0
2019-11-07,1,310,INR,19606,423675.0
2019-11-08,77,78417,INR,20213,527835.0
2019-11-08,1,620,INR,90298,480402.0
2019-11-15,77,78412,INR,83379,2456.0
2019-11-15,4,3620,INR,89053,436972.0
2019-11-18,1,176,INR,33691,453011.0
2019-11-19,19,13472,INR,42790,430377.0
2019-11-20,77,78412,INR,52988,131164.0
2019-11-22,3,2380,INR,81263,474198.0
2019-11-27,77,78412,INR,70792,467417.0
2019-11-29,2,1588,INR,48292,408046.0
2019-12-02,1,93,INR,44837,241656.0
2019-12-06,1,796,INR,88435,391768.0
2019-12-10,19,13472,INR,69451,525238.0
2019-12-10,77,78417,INR,17880,94837.0
2019-12-11,1,310,INR,58677,4405.0
2019-12-13,1,1148,INR,15195,477474.0
2019-12-18,77,78412,INR,76633,15195.0
2019-12-19,1,185,INR,15303,263438.0
2019-12-20,1,310,INR,81766,2483.0
2019-12-20,2,1769,INR,95710,39140.0
2020-01-03,77,78417,INR,28324,445858.0
2020-01-06,1,162,INR,79981,491516.0
2020-01-09,1,1144,INR,13052,367654.0
2020-01-10,7,6019,INR,53975,566197.0
2020-01-13,1,185,INR,59208,155372.0
2020-01-14,19,13472,INR,90879,479403.0
2020-01-14,1,204,INR,96299,307764.0
2020-01-16,77,78417,INR,92685,71504.0
2020-01-17,5,4602,INR,85194,458922.0
2020-01-24,2,1764,INR,84727,498384.0
2020-01-29,1,185,INR,97002,376145.0
2020-01-30,77,78417,INR,63763,557048.0
2020-01-31,6,5134,INR,40114,577097.0
2020-02-04,19,13472,INR,35238,330741.0
2020-02-07,5,4685,INR,51000,195809.0
2020-02-13,1,366,INR,74737,480852.0
2020-02-14,77,78417,INR,54183,536581.0
2020-02-14,4,3537,INR,89456,77296.0
2020-02-20,1,176,INR,7645,464372.0
2020-02-21,3,2208,INR,39757,169557.0
2020-02-27,1,532,INR,94373,526545.0
2020-02-28,77,78417,INR,75400,383913.0
2020-02-28,3,3009,INR,66197,547246.0
2020-02-28,1,736,INR,83529,432341.0
2020-03-06,4,3528,INR,41972,92675.0
2020-03-09,1,366,INR,78736,516768.0
2020-03-10,19,13472,INR,16643,137978.0
2020-03-11,1,185,INR,51774,474180.0
2020-03-12,13,11060,INR,95446,469825.0
2020-03-13,9,7694,INR,90465,286759.0
2020-03-19,77,78417,INR,57274,293040.0
2020-03-24,4,3894,INR,31709,82628.0
2020-04-07,4,3894,INR,15740,57454.0
2020-04-14,19,13472,INR,21632,538769.0
2020-04-16,77,78417,INR,49457,523280.0
2020-04-16,23,20352,INR,48527,307984.0
2020-04-17,1,532,INR,5698,453014.0
2020-04-20,18,16278,INR,30949,427165.0
2020-04-22,30,26894,INR,439,307707.0
2020-04-23,1,551,INR,96425,64795.0
2020-04-24,77,78417,INR,20007,491729.0
2020-04-28,1,352,INR,82615,531274.0
2020-04-30,1,366,INR,4688,556571.0
2020-05-05,19,13472,INR,50052,489648.0
2020-05-05,5,4685,INR,6911,519141.0
2020-05-06,77,78412,INR,50853,209957.0
2020-05-08,18,15750,INR,90668,445825.0
2020-05-14,14,12032,INR,22615,328651.0
2020-05-15,8,6810,INR,50549,381759.0
2020-05-15,1,736,INR,61993,478742.0
2020-05-20,77,78417,INR,46442,542173.0
2020-05-21,2,1505,INR,22166,573917.0
2020-05-22,2,1593,INR,51389,217599.0
2020-05-29,77,78417,INR,81987,441219.0
2020-05-30,2,2120,INR,20270,315101.0
2020-06-05,1,264,INR,74112,371941.0
2020-06-08,77,78417,INR,76876,132904.0
2020-06-16,19,13472,INR,82265,465692.0
2020-06-16,3,2389,INR,93729,52580.0
2017-10-10,10,1898,INR,18105,420530.0
2017-10-12,1,88,INR,69709,337597.0
2017-10-13,154,46153,INR,32485,485042.0
2017-10-17,10,1898,INR,50919,52103.0
2017-10-19,1,97,INR,94477,497255.0
2017-10-20,1,97,INR,71915,377011.0
2017-10-23,154,46153,INR,37968,360824.0
2017-10-26,1,88,INR,15959,9906.0
2017-10-26,1,60,INR,8588,292815.0
2017-10-27,1,194,INR,76823,511440.0
2017-10-27,1,120,INR,76229,291733.0
2017-10-30,10,1898,INR,60240,218454.0
2017-11-03,1,97,INR,26342,467839.0
2017-11-03,1,120,INR,97875,519168.0
2017-11-06,1,60,INR,29201,467837.0
2017-11-14,29,5699,INR,48762,461298.0
2017-11-15,154,46153,INR,60422,391303.0
2017-11-21,1,42,INR,30909,467834.0
2017-12-01,1,60,INR,96509,467835.0
2017-12-04,1,292,INR,19595,391302.0
2017-12-07,154,46153,INR,14397,391305.0
2018-01-02,10,1898,INR,76688,391304.0
2018-01-02,154,46153,INR,67980,467830.0
2018-01-16,1,88,INR,39339,467831.0
2018-01-16,1,60,INR,20567,577058.0
2018-01-23,10,1898,INR,15108,555220.0
2018-01-31,154,46083,INR,76665,380680.0
2018-02-06,10,1898,INR,16001,461063.0
2018-02-27,154,46083,INR,40956,380685.0
2018-03-02,1,60,INR,74191,14950.0
2018-03-05,1,97,INR,53174,381779.0
2018-03-06,10,1898,INR,30126,327787.0
2018-03-12,1,97,INR,91675,450199.0
2018-03-14,154,46083,INR,10279,323184.0
2018-03-16,1,69,INR,9536,8840.0
2018-03-23,1,69,INR,38284,208663.0
2018-03-27,1,213,INR,31485,554364.0
2018-03-27,10,1898,INR,61516,554366.0
